2010-08-05 07:27:55;10080506163071378;admin;127.0.0.1;000011;10080110110000355;validasi data
2010-08-05 07:27:55;10080506163071378;admin;127.0.0.1;000012;0;data manual
2010-08-05 07:27:55;10080506163071378;admin;127.0.0.1;000013;10080110110000012;validasi data
2010-08-05 07:27:55;10080506163071378;admin;127.0.0.1;000014;10080110110000013;validasi data
2010-08-05 07:32:02;10080506163071378;admin;127.0.0.1;000011;10080110110000355;validasi data
2010-08-05 07:32:02;10080506163071378;admin;127.0.0.1;000012;0;data manual
2010-08-05 07:32:02;10080506163071378;admin;127.0.0.1;000013;10080110110000012;validasi data
2010-08-05 07:32:02;10080506163071378;admin;127.0.0.1;000014;10080110110000013;validasi data
2010-08-05 07:44:23;10080506163071378;admin;127.0.0.1;000031;0;data manual
2010-08-05 07:44:23;10080506163071378;admin;127.0.0.1;000032;0;data manual
2010-08-05 08:10:07;10080508094003281;admin;127.0.0.1;001607;0;data manual
2010-08-05 08:10:07;10080508094003281;admin;127.0.0.1;001611;0;data manual
2010-08-05 08:10:17;10080508094003281;admin;127.0.0.1;001612;0;data manual
2010-08-05 08:10:36;10080508094003281;admin;127.0.0.1;001644;0;data manual
2010-08-05 08:17:57;10080508094003281;admin;127.0.0.1;001673;0;data manual
2010-08-05 08:18:08;10080508094003281;admin;127.0.0.1;001672;0;data manual
2010-08-05 08:18:08;10080508094003281;admin;127.0.0.1;001673;0;data manual
2010-08-05 08:27:17;10080508271771849;88100207;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-06 16:22:32;10080616172870129;admin;127.0.0.1;000029;0;data manual
2010-08-06 16:22:32;10080616172870129;admin;127.0.0.1;000030;0;data manual
2010-08-06 16:28:46;10080616275097419;admin;127.0.0.1;001609;0;data manual
2010-08-06 16:28:46;10080616275097419;admin;127.0.0.1;001610;0;data manual
2010-08-06 16:38:27;10080616275097419;admin;127.0.0.1;001671;0;data manual
2010-08-06 16:38:27;10080616275097419;admin;127.0.0.1;001672;0;data manual
2010-08-09 14:53:02;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 15:14:08;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 15:49:18;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 16:22:06;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 16:33:30;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 16:35:56;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 21:27:27;_TOKEN;admin;127.0.0.1;tab56;0;buka form penanganan data pelanggan
2010-08-09 21:46:45;_TOKEN;admin;127.0.0.1;tab56;0;buka form penanganan data pelanggan
2010-08-09 22:44:16;_TOKEN;admin;127.0.0.1;tab20;0;buka form penanganan data pelanggan
2010-08-09 22:57:16;_TOKEN;admin;127.0.0.1;tab56;0;buka form penanganan data pelanggan
2010-08-09 22:58:52;_TOKEN;admin;127.0.0.1;tab56;0;buka form penanganan data pelanggan
2010-08-09 23:01:59;_TOKEN;admin;127.0.0.1;tab56;0;buka form penanganan data pelanggan
2010-08-19 22:20:24;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-19 22:25:18;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-19 22:28:37;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-19 22:31:55;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-19 22:32:27;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-19 22:32:37;_TOKEN;admin;118.96.226.223;tab011;0;buka form pemeliharaan merk meter
2010-08-19 22:37:06;_TOKEN;admin;118.96.226.223;tab011;0;buka form pemeliharaan merk meter
2010-08-19 22:49:04;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-19 22:56:41;_TOKEN;admin;118.96.226.223;tab56;0;buka form pemeliharaan merk meter
2010-08-19 22:58:44;_TOKEN;admin;118.96.226.223;tab20;0;buka form penanganan data pelanggan
2010-08-19 22:58:48;_TOKEN;admin;118.96.226.223;tab20;0;buka form penanganan data pelanggan
2010-08-19 23:07:36;_TOKEN;admin;118.96.226.223;tab20;0;buka form penanganan data pelanggan
2010-08-19 23:36:14;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-19 23:36:16;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-19 23:46:40;10081923445139444;admin;118.96.226.223;000031;0;data manual
2010-08-19 23:46:40;10081923445139444;admin;118.96.226.223;000032;0;data manual
2010-08-19 23:51:56;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-19 23:52:00;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-19 23:52:41;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-19 23:54:13;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-19 23:57:53;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-20 06:35:19;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-20 08:31:13;10082008304193945;admin;118.96.226.223;000001;0;data manual
2010-08-20 08:31:13;10082008304193945;admin;118.96.226.223;000002;0;data manual
2010-08-24 16:45:41;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-24 21:49:31;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-24 21:55:29;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-24 22:00:47;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-24 22:11:42;_TOKEN;pl;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-24 22:17:20;10082422165141857;pl;118.96.226.223;000059;0;data manual
2010-08-25 05:14:06;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-25 05:20:18;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-25 05:36:45;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-25 05:37:07;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-25 12:27:10;10082512265149272;admin;118.96.226.223;000030;0;data manual
2010-08-25 12:30:55;10082512303653224;admin;118.96.226.223;000030;0;data manual
2010-08-25 12:34:22;10082512340515720;admin;118.96.226.223;000026;0;data manual
2010-08-25 12:34:22;10082512340515720;admin;118.96.226.223;000029;0;data manual
2010-08-25 12:37:02;10082512340515720;admin;118.96.226.223;000029;0;data manual
2010-08-25 12:37:02;10082512340515720;admin;118.96.226.223;000030;0;data manual
2010-08-25 12:37:02;10082512340515720;admin;118.96.226.223;000031;0;data manual
2010-08-25 12:37:02;10082512340515720;admin;118.96.226.223;000032;0;data manual
2010-08-25 13:15:14;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-27 17:02:27;10082717011308415;admin;118.96.226.223;000001;0;data manual
2010-08-27 17:02:29;10082717011308415;admin;118.96.226.223;000002;0;data manual
2010-08-27 17:02:29;10082717011308415;admin;118.96.226.223;000003;0;data manual
2010-08-28 11:10:40;10082811102899814;admin;118.96.226.223;000004;0;data manual
2010-08-28 11:12:10;10082811102899814;admin;118.96.226.223;000059;0;data manual
2010-08-28 11:12:41;10082811102899814;admin;118.96.226.223;000087;0;data manual
2010-08-28 11:37:12;10082811102899814;admin;118.96.226.223;000098;0;data manual
2010-08-28 11:37:12;10082811102899814;admin;118.96.226.223;000099;0;data manual
2010-08-28 11:37:12;10082811102899814;admin;118.96.226.223;000100;0;data manual
2010-08-28 11:44:34;10082811102899814;admin;118.96.226.223;000084;0;data manual
2010-08-28 11:44:34;10082811102899814;admin;118.96.226.223;000085;0;data manual
2010-08-28 11:44:34;10082811102899814;admin;118.96.226.223;000086;0;data manual
2010-08-28 11:45:24;10082811102899814;admin;118.96.226.223;000084;0;data manual
2010-08-28 11:45:24;10082811102899814;admin;118.96.226.223;000085;0;data manual
2010-08-28 13:57:14;10082811102899814;admin;118.96.226.223;000060;0;data manual
2010-08-28 13:57:14;10082811102899814;admin;118.96.226.223;000063;0;data manual
2010-08-28 13:57:14;10082811102899814;admin;118.96.226.223;000064;0;data manual
2010-08-29 19:53:29;10082919520126511;admin;222.124.198.172;000005;0;data manual
2010-08-30 11:58:58;10083011584701982;admin;118.96.226.223;000006;0;data manual
2010-08-31 08:28:44;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 08:28:58;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-31 08:29:00;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-31 08:33:59;10083108325577812;admin;118.96.226.223;000008;0;data manual
2010-08-31 09:00:54;10083109004185442;admin;118.96.226.223;000009;0;data manual
2010-08-31 09:38:08;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 09:38:16;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 09:38:25;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 12:29:24;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 12:41:42;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 12:42:08;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-08-31 12:43:11;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-08-31 12:43:12;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-08-31 13:56:40;_TOKEN;admin;202.69.105.62;tab011;0;buka form grup pengguna
2010-08-31 14:18:40;_TOKEN;admin;202.69.105.62;tab012;0;buka form daftar pengguna
2010-08-31 14:29:56;_TOKEN;admin;202.69.105.62;tab012;0;buka form daftar pengguna
2010-08-31 14:30:31;_TOKEN;admin;202.69.105.62;tab012;0;buka form daftar pengguna
2010-08-31 14:30:43;_TOKEN;admin;202.69.105.62;tab012;0;buka form daftar pengguna
2010-08-31 14:33:39;_TOKEN;admin;202.69.105.62;tab012;0;buka form daftar pengguna
2010-08-31 14:36:14;_TOKEN;admin;202.69.105.62;tab012;0;buka form daftar pengguna
2010-09-01 07:59:05;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-01 09:09:17;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-01 09:10:25;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-01 09:23:26;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-01 11:18:58;10090111181441779;admin;118.96.226.223;000001;0;data manual
2010-09-01 20:48:45;_TOKEN;admin;110.139.166.76;tab20;0;buka form data pelanggan
2010-09-02 04:22:42;10090204201495531;admin;118.96.226.223;000102;0;data manual
2010-09-02 04:30:56;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-09-02 05:04:09;_TOKEN;admin;110.139.166.76;tab20;0;buka form data pelanggan
2010-09-02 05:04:11;_TOKEN;admin;110.139.166.76;tab20;0;buka form data pelanggan
2010-09-02 07:22:12;10090207212856472;admin;118.96.226.223;000001;0;data manual
2010-09-02 07:22:12;10090207212856472;admin;118.96.226.223;000002;0;data manual
2010-09-02 07:22:12;10090207212856472;admin;118.96.226.223;000003;0;data manual
2010-09-02 07:22:12;10090207212856472;admin;118.96.226.223;000004;0;data manual
2010-09-02 07:22:12;10090207212856472;admin;118.96.226.223;000005;0;data manual
2010-09-02 09:30:25;10090209300444805;admin;118.96.226.223;000007;0;data manual
2010-09-02 17:39:39;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-02 17:41:54;10090217412526307;admin;118.96.226.223;015914;0;data manual
2010-09-02 17:42:25;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-09-02 17:42:29;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-09-02 17:42:50;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-02 19:01:31;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-09-04 13:13:16;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-09-04 13:53:01;10090413302286055;admin;118.96.226.223;014230;0;data manual
2010-09-04 13:53:01;10090413302286055;admin;118.96.226.223;015264;0;data manual
2010-09-04 14:01:18;10090413302286055;admin;118.96.226.223;000287;0;data manual
2010-09-04 14:01:18;10090413302286055;admin;118.96.226.223;000288;0;data manual
2010-09-04 14:11:46;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-07 12:50:15;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-09-07 12:53:39;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-09-08 08:54:57;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-09-08 08:55:24;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-09-08 08:55:27;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-09-22 14:26:33;_TOKEN;admin;114.59.105.163;tab20;0;buka form data pelanggan
2010-09-22 14:28:33;_TOKEN;admin;114.59.105.163;tab011;0;buka form grup pengguna
2010-11-10 15:23:04;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2010-11-10 15:32:11;10111015284426390;admin;118.96.226.223;000001;0;data manual
2010-11-10 15:32:11;10111015284426390;admin;118.96.226.223;000002;0;data manual
2010-11-10 15:32:11;10111015284426390;admin;118.96.226.223;000003;0;data manual
2010-11-10 15:34:52;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-11-10 15:35:07;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2010-11-10 15:35:21;_TOKEN;admin;118.96.226.223;tab012;0;buka form daftar pengguna
2010-11-19 10:25:06;_TOKEN;admin;125.165.52.73;tab20;0;buka form data pelanggan
2010-11-19 10:33:30;_TOKEN;admin;125.165.52.73;tab20;0;buka form data pelanggan
2010-11-19 10:37:34;_TOKEN;admin;125.165.52.73;tab20;0;buka form data pelanggan
2010-11-19 10:38:25;_TOKEN;admin;125.165.52.73;tab011;0;buka form grup pengguna
2010-11-19 10:38:38;_TOKEN;admin;125.165.52.73;tab011;0;buka form grup pengguna
2010-11-21 21:00:40;10112120585968356;admin;114.120.3.157;000003;0;data manual
2011-01-18 08:17:31;_TOKEN;admin;118.96.226.223;tab011;0;buka form grup pengguna
2011-01-18 08:28:02;_TOKEN;admin;118.96.226.223;tab20;0;buka form data pelanggan
2011-07-19 00:36:05;_TOKEN;admin;::1;tab011;0;buka form grup pengguna
2011-07-19 00:37:16;_TOKEN;admin;::1;tab011;0;buka form grup pengguna
2011-07-19 09:53:38;_TOKEN;admin;::1;tab011;0;buka form grup pengguna
2011-07-19 09:53:40;_TOKEN;admin;::1;tab012;0;buka form daftar pengguna
